"Cluster","Metabolite","Formula","Super_Class","Class","Sub_Class","HMDB","pct.1","pct.2","avg_log2FC","p_val","p_val_adj"
"被膜 Capsule","Anileridine","C22H28N2O2","Organoheterocyclic compounds","Piperidines","Phenylpiperidines","HMDB0015049",89.3703452945159,94.7791803684453,-0.00558210366604617,0.893402537396234,1
"被膜 Capsule","Antcin K","C29H44O6","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","HMDB0249891",51.2224479049124,57.6093490329196,-0.00973375379751407,0.0021863352832682,1
"被膜 Capsule","Apocholic acid",NA,NA,NA,NA,NA,87.4746106973595,93.4585057105477,-0.0125747434798896,0.944091764194563,1
"被膜 Capsule","Ascorbyl stearate","C24H42O7","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","HMDB0038242",62.4915368991198,71.5391959265938,0.00961304563867066,0.276163208195432,1
"被膜 Capsule","Asparaginylisoleucine","C10H19N3O4","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0028734",97.9237192507335,98.8331388564761,0.0156318642711899,0.01392735972013,1
"被膜 Capsule","Bacampicillin","C21H27N3O7S","Organoheterocyclic compounds","Lactams","Beta lactams","HMDB0015540",63.7252689385391,69.2372971252784,0.000777868252059721,0.0594464028382978,1
"被膜 Capsule","Benextramine","C32H54N4O2S2","Benzenoids","Benzene and substituted derivatives","Phenylmethylamines","HMDB0248948",64.6204769427518,68.3586153247764,-0.00635890132732941,0.999264539341979,1
"被膜 Capsule","Binfloxacin","C19H22FN3O3","Organoheterocyclic compounds","Isoquinolines and derivatives",NA,"HMDB0249218",8.45557812382457,9.08206923376118,-0.00305481218646431,0.0759498424420667,1
"被膜 Capsule","Bulbocapnine","C19H19NO4","Alkaloids and derivatives","Aporphines",NA,"HMDB0249437",26.9766042277891,27.4636681871221,0.0414243126781092,0.000164958399158219,1
"被膜 Capsule","Butoconazole","C19H17Cl3N2S","Benzenoids","Benzene and substituted derivatives","Phenylbutylamines","HMDB0014777",62.1078763258858,70.2415048972809,0.00212750032193015,0.0193911303560089,1
"被膜 Capsule","Butyl (S)-3-hydroxybutyrate glucoside","C14H26O8","Lipids and lipid-like molecules","Fatty Acyls","Fatty acyl glycosides","HMDB0031694",68.7880839539607,75.9803401577031,-0.0108239920405191,0.0279580293948717,1
"被膜 Capsule","Cadralazine","C12H21N5O3","Organic nitrogen compounds","Organonitrogen compounds","Amines","HMDB0041845",10.4641540660498,10.9967822919982,5.39944119616331e-05,0.216556324912185,1
"被膜 Capsule","Caffeine, 8-((3-methoxypropyl)amino)-","C12H19N5O3","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","HMDB0247409",47.9500488979162,52.5016795728581,-0.0100788684214296,0.00115301367606817,1
"被膜 Capsule","Carboxyphosphamide","C7H15Cl2N2O4P","Organic nitrogen compounds","Organonitrogen compounds","Nitrogen mustard compounds","HMDB0060449",56.285262920334,63.3941515505109,0.000661103753072101,0.557833249362673,1
"被膜 Capsule","Carbuterol","C13H21N3O3","Benzenoids","Benzene and substituted derivatives","N-phenylureas","HMDB0249665",81.3586097946288,86.5651851066087,0.00346286191550449,0.00321666677211488,1
"被膜 Capsule","CENTCHROMAN","C30H35NO3","Phenylpropanoids and polyketides","Isoflavonoids","O-methylated isoflavonoids","HMDB0249800",66.3958474385015,72.895230013083,0.00243365708731291,0.555015498499946,1
"被膜 Capsule","Cholesterol glucuronide","C33H54O7","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroidal glycosides","HMDB0010330",57.5114722034153,62.4801103214172,-0.00719615130131468,0.244441097892039,1
"被膜 Capsule","Cilastatin","C16H26N2O5S","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0015535",49.8307379823967,52.9419044588239,0.00128327877716405,0.776071295326256,1
"被膜 Capsule","Clocinizine","C26H27ClN2","Benzenoids","Benzene and substituted derivatives","Diphenylmethanes","HMDB0240242",68.1712179342511,75.7982391004561,-0.0242755942017123,0.00126565133779974,1
