"Cluster","Metabolite","Formula","Super_Class","Class","Sub_Class","HMDB","pct.1","pct.2","avg_log2FC","p_val","p_val_adj"
"髓质 Medulla","N-Methylethanolaminium phosphate","C3H10NO4P","Organic acids and derivatives","Organic phosphoric acids and derivatives","Phosphate esters","HMDB0060173",94.4556211451412,90.5794869538434,0.00239179951873941,0.500014851520041,1
"髓质 Medulla","Neferine","C38H44N2O6","Organoheterocyclic compounds","Isoquinolines and derivatives","Benzylisoquinolines","HMDB0034104",88.4479974587712,85.5238262859154,-0.000134309424618895,0.838050830019576,1
"髓质 Medulla","Neoacrimarine H","C33H29NO8","Organoheterocyclic compounds","Quinolines and derivatives","Benzoquinolines","HMDB0033031",57.251766948143,53.4958419501034,0.00649463640566172,0.000364953724012041,1
"髓质 Medulla","Nystatin A1","C47H75NO17","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0242564",10.6440426714668,10.3423241078893,-0.000176532499615828,0.15515763222575,1
"髓质 Medulla","Oleoside dimethyl ester","C18H26O11","Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","HMDB0031350",94.3576779521931,91.2950455405465,0.0152986594021515,0.00157595448999392,1
"髓质 Medulla","PA(10:0/20:3(8Z,11Z,14Z)-2OH(5,6))","C33H59O10P",NA,NA,NA,"HMDB0262685",91.449823966964,88.3140097681172,0.0128363241243605,0.0170345205782544,1
"髓质 Medulla","PA(10:0/20:4(6Z,8E,10E,14Z)-2OH(5S,12R))","C33H57O10P",NA,NA,NA,"HMDB0262679",10.434920718956,10.4550754609055,-0.0181440460323085,0.02371111179171,1
"髓质 Medulla","PA(12:0/6 keto-PGF1alpha)","C35H63O12P",NA,NA,NA,"HMDB0262774",58.3781136670461,55.1816121793462,-0.00123152565211082,6.60997657404263e-05,1
"髓质 Medulla","PA(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C39H65O8P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0114792",60.0524128437938,56.264025168302,0.011531548735697,0.206669600951699,1
"髓质 Medulla","PA(14:0/6 keto-PGF1alpha)","C37H67O12P",NA,NA,NA,"HMDB0262982",54.7767159912116,53.9143969727637,0.00556411638310017,0.0733518782013909,1
"髓质 Medulla","PA(14:1(9Z)/6 keto-PGF1alpha)","C37H65O12P",NA,NA,NA,"HMDB0263086",61.5228842946767,61.0809829717957,0.00721325347252955,0.000486195706169901,1
"髓质 Medulla","PA(15:0/20:3(5Z,8Z,11Z)-O(14R,15S))","C38H67O9P",NA,NA,NA,"HMDB0263158",60.7975752441962,57.3629383552603,0.00428423504876996,0.163789960632459,1
"髓质 Medulla","PA(16:0/PGE2)","C39H69O11P",NA,NA,NA,"HMDB0263290",69.1730417979194,67.3774585295023,0.0100159084396437,0.0635731654360254,1
"髓质 Medulla","PA(16:0/PGJ2)","C39H67O10P",NA,NA,NA,"HMDB0263298",67.0500569129364,64.201170414045,0.0137587237489678,0.521722105772004,1
"髓质 Medulla","PA(16:1(9Z)/LTE4)","C42H72NO11PS",NA,NA,NA,"HMDB0263404",64.1448500410303,62.6243014916179,0.001632755118678,0.153188981707649,1
"髓质 Medulla","PA(17:0/PGE2)","C40H71O11P",NA,NA,NA,"HMDB0263497",68.1724329618551,66.7724512694152,0.0131669319592395,0.000478871645179845,1
"髓质 Medulla","PA(18:2(9Z,11Z)/20:5(7Z,9Z,11E,13E,17Z)-3OH(5,6,15))","C41H67O11P",NA,NA,NA,"HMDB0263959",21.7195648145697,21.0388524662296,-0.00247627321519883,0.363727568249516,1
